request_id,model_type,priority,arrival_offset_ms,total_latency_ms,inference_ms,sla_ms,sla_violated,batch_size,scheduler_mode
req_00000,imaging,LOW,48.08417207931989,17.706741000059992,17.27877999996963,1000,False,1,fifo
req_00001,icu,HIGH,94.80796519580896,1.1693900001700968,1.0039720000349917,250,False,1,fifo
req_00002,nlp,MID,142.50318519329406,9.259045000188053,9.172789000103876,500,False,1,fifo
req_00003,icu,HIGH,148.0990709903257,0.9196949999313802,0.8068109998475848,250,False,1,fifo
req_00004,icu,HIGH,149.82781898429326,0.782298999838531,0.7108490001428436,250,False,1,fifo
req_00005,imaging,LOW,178.88102929841625,18.672271999763325,17.856993999885162,1000,False,1,fifo
req_00006,imaging,LOW,207.08024318356775,16.64956400031224,16.383865000079822,1000,False,1,fifo
req_00007,imaging,LOW,269.5661623145577,18.242117000045255,17.91408499980207,1000,False,1,fifo
req_00008,icu,HIGH,271.1520462582279,0.871991999913007,0.7881820001784945,250,False,1,fifo
req_00009,icu,HIGH,292.0832631890912,0.8730550000909716,0.7852450000882527,250,False,1,fifo
req_00010,nlp,MID,293.49198932504737,9.162274000002071,9.131355999898005,500,False,1,fifo
req_00011,icu,HIGH,315.2724618855266,0.9421300000976771,0.8263380000244069,250,False,1,fifo
req_00012,icu,HIGH,349.8990089432028,1.0372719999868423,0.897188000180904,250,False,1,fifo
req_00013,imaging,LOW,357.636905435001,18.324868000112474,18.08791200005544,1000,False,1,fifo
req_00014,imaging,LOW,382.26861868823244,16.62031099991873,16.364903000066988,1000,False,1,fifo
req_00015,nlp,MID,385.34408376475693,8.591871000127867,8.55924600000435,500,False,1,fifo
req_00016,nlp,MID,387.1756291125608,8.20573699963279,8.176935000165031,500,False,1,fifo
req_00017,imaging,LOW,393.47921315520864,17.2166169998236,17.014048000191906,1000,False,1,fifo
req_00018,icu,HIGH,411.50319866261174,0.8025950000155717,0.736897000024328,250,False,1,fifo
req_00019,nlp,MID,419.76290525738153,8.532329000066966,8.505536000029679,500,False,1,fifo
req_00020,icu,HIGH,444.710624253654,0.8544099999126047,0.7691480000175943,250,False,1,fifo
req_00021,imaging,LOW,449.1821516979004,16.38694699993357,16.183041999966008,1000,False,1,fifo
req_00022,nlp,MID,485.9415569807896,8.420964000280946,8.376579000014317,500,False,1,fifo
req_00023,nlp,MID,510.48327424507477,8.249727000016719,8.206127999983437,500,False,1,fifo
req_00024,imaging,LOW,523.5991973243348,16.832226999802515,16.54155999995055,1000,False,1,fifo
req_00025,imaging,LOW,531.940931450571,16.07605899986811,15.853677999984939,1000,False,1,fifo
req_00026,imaging,LOW,541.0073252365364,17.781507999869063,17.561029000034978,1000,False,1,fifo
req_00027,imaging,LOW,542.5488681776495,16.51604300015606,16.31086299994422,1000,False,1,fifo
req_00028,imaging,LOW,546.1415132651406,15.726221999851987,15.579818999867712,1000,False,1,fifo
req_00029,imaging,LOW,559.8479222972255,16.19349200022407,16.05988400001479,1000,False,1,fifo
req_00030,nlp,MID,567.621527020422,8.461871000006795,8.43445000009524,500,False,1,fifo
req_00031,nlp,MID,592.9056641717242,8.542838000226766,8.515260999956809,500,False,1,fifo
req_00032,imaging,LOW,607.0754767200467,17.465776999946684,17.29145400008747,1000,False,1,fifo
req_00033,nlp,MID,611.834075806007,8.784329999936745,8.75731399992219,500,False,1,fifo
req_00034,imaging,LOW,621.0558425311564,19.789607000071555,19.581017000064094,1000,False,1,fifo
req_00035,icu,HIGH,633.8869772749666,0.837309000082314,0.7693449999806035,250,False,1,fifo
req_00036,nlp,MID,640.7636445037226,8.368132000090554,8.340893999957188,500,False,1,fifo
req_00037,imaging,LOW,647.2018689218488,17.137435999931768,16.811813000003895,1000,False,1,fifo
req_00038,imaging,LOW,664.7801625656997,17.484881999902427,17.24907100015116,1000,False,1,fifo
req_00039,imaging,LOW,670.7191067442757,19.44636599998921,19.158174000040162,1000,False,1,fifo
req_00040,nlp,MID,697.3931552449134,9.195971000008285,9.16551199998139,500,False,1,fifo
req_00041,imaging,LOW,725.2104349698315,18.90508300019428,18.72825999998895,1000,False,1,fifo
req_00042,nlp,MID,746.8920935291353,9.459230999927968,9.3921440000031,500,False,1,fifo
req_00043,nlp,MID,748.352660488744,9.052356999833137,9.017555000127686,500,False,1,fifo
req_00044,imaging,LOW,771.0340105231991,20.310477999970317,20.12683299994933,1000,False,1,fifo
req_00045,imaging,LOW,798.1207702805026,17.571656999876723,17.34255399992435,1000,False,1,fifo
req_00046,icu,HIGH,820.5615633096511,0.8270489999558777,0.7570780001060484,250,False,1,fifo
req_00047,imaging,LOW,826.1625457143797,17.502463000128046,17.33852699999261,1000,False,1,fifo
req_00048,imaging,LOW,832.5812695351002,17.07325499993749,16.912456999989445,1000,False,1,fifo
req_00049,nlp,MID,835.8959876811323,9.677286999765784,9.649664000107805,500,False,1,fifo
req_00050,nlp,MID,842.9832579349616,9.09333399985917,9.066661999895587,500,False,1,fifo
req_00051,nlp,MID,843.4060530631573,8.793380999937654,8.768593000013425,500,False,1,fifo
req_00052,imaging,LOW,846.7531809854715,18.29894099989906,18.127761999949144,1000,False,1,fifo
req_00053,imaging,LOW,873.0543178764148,18.839309999952093,18.54171500008306,1000,False,1,fifo
req_00054,nlp,MID,952.9694433001115,8.918997999979183,8.874340999909691,500,False,1,fifo
req_00055,imaging,LOW,964.2402051478841,17.6741449998226,17.360533000100986,1000,False,1,fifo
req_00056,nlp,MID,969.9209991799007,8.280265000183135,8.250969000073383,500,False,1,fifo
req_00057,nlp,MID,977.8761242580454,8.307716999901459,8.280794000029346,500,False,1,fifo
req_00058,imaging,LOW,985.1029687167436,17.504240000154823,17.31068200001573,1000,False,1,fifo
req_00059,nlp,MID,987.6956407812156,8.545410000020638,8.51990899991506,500,False,1,fifo
req_00060,nlp,MID,1009.3621434786479,8.393350000027567,8.368927999981679,500,False,1,fifo
req_00061,icu,HIGH,1036.879120548997,0.8618620000779629,0.7722340001237171,250,False,1,fifo
req_00062,icu,HIGH,1067.035303161853,1.0181110000703484,0.8913179999581189,250,False,1,fifo
req_00063,imaging,LOW,1173.2329590770487,18.58697099983692,18.220127000176944,1000,False,1,fifo
req_00064,imaging,LOW,1215.3661637725838,17.32262899982743,17.01382700002796,1000,False,1,fifo
req_00065,imaging,LOW,1248.2634805824955,16.86825200007297,16.583844000024328,1000,False,1,fifo
req_00066,nlp,MID,1269.1333102220274,8.72705000010319,8.677976000171839,500,False,1,fifo
req_00067,nlp,MID,1280.9837942012432,8.473053999943659,8.410702999981368,500,False,1,fifo
req_00068,imaging,LOW,1281.8728653266803,18.56362899998203,18.354818000034356,1000,False,1,fifo
req_00069,icu,HIGH,1301.004921063084,0.8991330000571907,0.8266840000032971,250,False,1,fifo
req_00070,nlp,MID,1313.4325828129429,8.717333000153303,8.677060000081838,500,False,1,fifo
req_00071,imaging,LOW,1343.5918103151348,17.540671000024304,17.276973999969414,1000,False,1,fifo
req_00072,icu,HIGH,1384.1518419382596,1.1234780000522733,0.9789529999579827,250,False,1,fifo
req_00073,icu,HIGH,1390.7932182322052,0.8759469999931753,0.7688239998060453,250,False,1,fifo
req_00074,imaging,LOW,1391.7882326562797,18.005633000051603,17.80708199999026,1000,False,1,fifo
req_00075,imaging,LOW,1410.284677358735,17.94380100001581,17.724905000022773,1000,False,1,fifo
req_00076,nlp,MID,1461.3530653546159,8.81456399988383,8.759189000102197,500,False,1,fifo
req_00077,imaging,LOW,1477.774497286785,17.32532100006938,17.030669999940073,1000,False,1,fifo
req_00078,imaging,LOW,1520.3933550036725,17.730237999930978,17.364800999985164,1000,False,1,fifo
req_00079,imaging,LOW,1535.4536499104693,16.80481300014071,16.620558999875357,1000,False,1,fifo
req_00080,imaging,LOW,1561.7335308633474,16.5200209999457,16.324474999919403,1000,False,1,fifo
req_00081,icu,HIGH,1567.5091907570234,0.9063310001511127,0.8316749999721651,250,False,1,fifo
req_00082,imaging,LOW,1570.1975357737972,18.888251000083983,18.722741000146925,1000,False,1,fifo
req_00083,imaging,LOW,1573.0471524286029,18.067214000038803,17.880912999999055,1000,False,1,fifo
req_00084,imaging,LOW,1575.4007987901045,17.95115699991584,17.78853399991931,1000,False,1,fifo
req_00085,nlp,MID,1576.4942611683753,9.405148999998346,9.371768000164593,500,False,1,fifo
req_00086,icu,HIGH,1610.826124998265,0.9342749998904765,0.8387279999624297,250,False,1,fifo
req_00087,nlp,MID,1619.7984249736035,9.038343999767676,9.010633999878337,500,False,1,fifo
req_00088,icu,HIGH,1627.5210502269053,0.8137529997620732,0.7476690000203234,250,False,1,fifo
req_00089,imaging,LOW,1646.2202369187319,19.494170000078157,19.237044999954378,1000,False,1,fifo
req_00090,imaging,LOW,1649.9655860280955,18.144254999933764,17.84344499992585,1000,False,1,fifo
req_00091,imaging,LOW,1688.3314348651284,17.442518000025302,17.187485000022207,1000,False,1,fifo
req_00092,imaging,LOW,1714.1705556539373,16.512655000202358,16.194543999972666,1000,False,1,fifo
req_00093,imaging,LOW,1720.7553995739513,17.00059000006877,16.818403000115723,1000,False,1,fifo
req_00094,icu,HIGH,1724.7672358614,0.8537590003106743,0.7911940001577022,250,False,1,fifo
req_00095,imaging,LOW,1735.3876280467707,16.869264000095427,16.623197000171785,1000,False,1,fifo
req_00096,imaging,LOW,1741.484245442906,16.10869299992919,15.96238899992386,1000,False,1,fifo
req_00097,imaging,LOW,1742.9990194207533,16.756927999900654,16.501491000099122,1000,False,1,fifo
req_00098,icu,HIGH,1753.0702153897955,0.8166450001299381,0.7532069998887891,250,False,1,fifo
req_00099,nlp,MID,1798.1077866838177,10.387605999829248,10.361472000113281,500,False,1,fifo
req_00100,imaging,LOW,1818.2847854310246,16.307077000150457,16.06290099994112,1000,False,1,fifo
req_00101,imaging,LOW,1879.9330099432677,18.185599999967963,17.827088999865737,1000,False,1,fifo
req_00102,imaging,LOW,1920.8616564459307,17.950207999907434,17.677022000043507,1000,False,1,fifo
req_00103,icu,HIGH,1943.2194984227626,0.9883499999996275,0.8726560001832695,250,False,1,fifo
req_00104,nlp,MID,1980.2315063247595,9.655583000043407,9.580966000157787,500,False,1,fifo
req_00105,icu,HIGH,1994.7701199960973,0.9020400000736117,0.7950609999625158,250,False,1,fifo
req_00106,nlp,MID,2016.1271051161168,9.745149000082165,9.682297999916045,500,False,1,fifo
req_00107,nlp,MID,2023.7314828392155,13.039249999914318,13.007929999957923,500,False,1,fifo
req_00108,imaging,LOW,2028.1125654741254,18.59730100003071,18.406217999881846,1000,False,1,fifo
req_00109,imaging,LOW,2071.0109131525883,16.75693799974397,16.470957999899838,1000,False,1,fifo
req_00110,icu,HIGH,2073.8169723919937,0.823977000080049,0.7587430000057793,250,False,1,fifo
req_00111,nlp,MID,2077.5749522922033,8.71347100008279,8.686503999797424,500,False,1,fifo
req_00112,imaging,LOW,2083.779787043717,16.6881950001698,16.436606000070242,1000,False,1,fifo
req_00113,imaging,LOW,2103.1297746471923,20.162437999853864,19.93385299988404,1000,False,1,fifo
req_00114,icu,HIGH,2111.4065561676016,0.8447400000877678,0.7773029999498249,250,False,1,fifo
req_00115,imaging,LOW,2125.0962148739004,17.52907199994661,17.29269700012992,1000,False,1,fifo
