request_id,model_type,priority,arrival_offset_ms,total_latency_ms,inference_ms,sla_ms,sla_violated,batch_size,scheduler_mode
req_00000,imaging,LOW,480.841720793199,18.335243999725208,17.890035999926113,1000,False,1,fifo
req_00001,icu,HIGH,948.0796519580896,1.416414000093937,1.183738000008816,250,False,1,fifo
req_00002,nlp,MID,1425.0318519329405,13.089650999987498,12.98706200009292,500,False,1,fifo
req_00003,icu,HIGH,1480.9907099032573,1.2965640001930296,1.1357410000982782,250,False,1,fifo
req_00004,icu,HIGH,1498.2781898429328,1.3263849997892976,1.1826429999928223,250,False,1,fifo
req_00005,imaging,LOW,1788.810292984163,19.105569999897853,18.753548999939085,1000,False,1,fifo
req_00006,imaging,LOW,2070.8024318356775,18.300025000004098,18.00723399992421,1000,False,1,fifo
req_00007,imaging,LOW,2695.6616231455773,16.855087999720126,16.573219000065365,1000,False,1,fifo
req_00008,icu,HIGH,2711.520462582279,1.0228180000558496,0.9412709998741775,250,False,1,fifo
req_00009,icu,HIGH,2920.832631890912,1.0627790000289679,0.9520969999812223,250,False,1,fifo
req_00010,nlp,MID,2934.9198932504733,8.561773999826983,8.522563000042283,500,False,1,fifo
req_00011,icu,HIGH,3152.7246188552654,0.9952700000721961,0.8946640000431216,250,False,1,fifo
req_00012,icu,HIGH,3498.990089432027,1.0606649999972433,0.9343649999209447,250,False,1,fifo
req_00013,imaging,LOW,3576.3690543500097,16.476144999731332,16.220541999928173,1000,False,1,fifo
req_00014,imaging,LOW,3822.686186882324,16.010384999914095,15.809157999910894,1000,False,1,fifo
req_00015,nlp,MID,3853.440837647569,8.449662999948487,8.411249999880965,500,False,1,fifo
req_00016,nlp,MID,3871.7562911256073,7.976991999894381,7.938968999951612,500,False,1,fifo
req_00017,imaging,LOW,3934.7921315520857,15.317057000240311,15.136244999894188,1000,False,1,fifo
req_00018,icu,HIGH,4115.031986626117,1.0365500000771135,0.9375889999319043,250,False,1,fifo
req_00019,nlp,MID,4197.629052573815,9.90162399993278,9.8556150001059,500,False,1,fifo
req_00020,icu,HIGH,4447.10624253654,1.0702859999146312,0.9645720001572045,250,False,1,fifo
req_00021,imaging,LOW,4491.821516979005,16.01429899968207,15.84572699994169,1000,False,1,fifo
req_00022,nlp,MID,4859.415569807898,8.209915000014007,8.130675000074916,500,False,1,fifo
req_00023,nlp,MID,5104.832742450749,8.520751000149176,8.475879999878089,500,False,1,fifo
req_00024,imaging,LOW,5235.991973243349,15.788644000189379,15.588948000186065,1000,False,1,fifo
req_00025,imaging,LOW,5319.409314505712,15.847067999653518,15.672814000026847,1000,False,1,fifo
req_00026,imaging,LOW,5410.073252365366,15.769198999740183,15.59729099994911,1000,False,1,fifo
req_00027,imaging,LOW,5425.488681776496,15.290620000101626,15.164419000029739,1000,False,1,fifo
req_00028,imaging,LOW,5461.415132651407,15.350230999989435,15.18820199999027,1000,False,1,fifo
req_00029,imaging,LOW,5598.479222972257,15.16224700002931,14.913253000031546,1000,False,1,fifo
req_00030,nlp,MID,5676.21527020422,8.2796199999284,8.241527999871323,500,False,1,fifo
req_00031,nlp,MID,5929.056641717242,8.109778000041842,8.057482000140226,500,False,1,fifo
req_00032,imaging,LOW,6070.7547672004675,15.937864999985322,15.730204999954367,1000,False,1,fifo
req_00033,nlp,MID,6118.340758060071,8.266015999950469,8.23060999982772,500,False,1,fifo
req_00034,imaging,LOW,6210.558425311565,17.618116999976337,17.422528999986753,1000,False,1,fifo
req_00035,icu,HIGH,6338.869772749667,1.0573710000608116,0.9642469999562309,250,False,1,fifo
req_00036,nlp,MID,6407.636445037227,8.322620999999344,8.285146999924109,500,False,1,fifo
req_00037,imaging,LOW,6472.018689218488,15.357824000064284,15.181350000148086,1000,False,1,fifo
req_00038,imaging,LOW,6647.801625656997,15.341148999985307,15.14640799996414,1000,False,1,fifo
req_00039,imaging,LOW,6707.191067442757,15.075226000044495,14.901237000003675,1000,False,1,fifo
req_00040,nlp,MID,6973.931552449134,8.694389999844134,8.649476000073264,500,False,1,fifo
req_00041,imaging,LOW,7252.104349698316,15.500814999919385,15.31881500000054,1000,False,1,fifo
req_00042,nlp,MID,7468.920935291354,8.411260000197217,8.369308999817804,500,False,1,fifo
req_00043,nlp,MID,7483.526604887442,9.02103399997577,8.990294000113863,500,False,1,fifo
req_00044,imaging,LOW,7710.340105231992,15.817970000207424,15.616075000025376,1000,False,1,fifo
req_00045,imaging,LOW,7981.207702805027,16.01197800016962,15.81701999998586,1000,False,1,fifo
req_00046,icu,HIGH,8205.615633096511,1.0877370000816882,0.9775120001904725,250,False,1,fifo
req_00047,imaging,LOW,8261.625457143797,15.483534999890253,15.296356999897398,1000,False,1,fifo
req_00048,imaging,LOW,8325.812695351004,16.023435999872163,15.861373999996431,1000,False,1,fifo
req_00049,nlp,MID,8358.959876811325,8.481488999910653,8.446509000123115,500,False,1,fifo
req_00050,nlp,MID,8429.832579349617,8.587248000083491,8.548583999981929,500,False,1,fifo
req_00051,nlp,MID,8434.060530631576,7.676865999819711,7.654043000002275,500,False,1,fifo
req_00052,imaging,LOW,8467.531809854718,15.4371089998167,15.220492000025843,1000,False,1,fifo
req_00053,imaging,LOW,8730.54317876415,17.183146000141278,16.90179199999875,1000,False,1,fifo
req_00054,nlp,MID,9529.694433001117,9.0283009998966,8.948098000018945,500,False,1,fifo
req_00055,imaging,LOW,9642.402051478843,16.8842879999429,16.66175199989084,1000,False,1,fifo
req_00056,nlp,MID,9699.209991799009,8.207770999986678,8.168587000000116,500,False,1,fifo
