request_id,model_type,priority,arrival_offset_ms,total_latency_ms,inference_ms,sla_ms,sla_violated,batch_size,scheduler_mode
req_00000,imaging,LOW,480.841720793199,675.7521039999556,78.61603099991044,1000,False,1,medserve
req_00001,icu,HIGH,948.0796519580896,128.1730979999993,1.4239189999898372,250,False,1,medserve
req_00002,nlp,MID,1425.0318519329405,260.48496699985117,8.460782999918592,500,False,1,medserve
req_00003,icu,HIGH,1480.9907099032573,128.06316100014374,1.3176989998555655,250,False,1,medserve
req_00004,icu,HIGH,1498.2781898429328,110.81595700024627,1.3176989998555655,250,False,1,medserve
req_00005,imaging,LOW,1788.810292984163,569.7309459999669,66.93835500004752,1000,False,1,medserve
req_00006,imaging,LOW,2070.8024318356775,287.74652199982665,66.93835500004752,1000,False,1,medserve
req_00007,imaging,LOW,2695.6616231455773,611.5651160001289,17.179403000000093,1000,False,1,medserve
req_00008,icu,HIGH,2711.520462582279,128.0279790002387,1.1646050002127595,250,False,1,medserve
req_00009,icu,HIGH,2920.832631890912,127.14381699985825,1.254261999974915,250,False,1,medserve
req_00010,nlp,MID,2934.9198932504733,354.8489840000402,8.79415200006406,500,False,1,medserve
req_00011,icu,HIGH,3152.7246188552654,126.47224600007758,1.157588000069154,250,False,1,medserve
req_00012,icu,HIGH,3498.990089432027,128.27128599979915,1.1424609999721724,250,False,1,medserve
req_00013,imaging,LOW,3576.3690543500097,609.0042810000014,67.79417199982163,1000,False,1,medserve
req_00014,imaging,LOW,3822.686186882324,362.67571799992584,67.79417199982163,1000,False,1,medserve
req_00015,nlp,MID,3853.440837647569,263.82086500013247,11.65916200011452,500,False,1,medserve
req_00016,nlp,MID,3871.7562911256073,245.42764799995348,11.65916200011452,500,False,1,medserve
req_00017,imaging,LOW,3934.7921315520857,250.5710769998841,67.79417199982163,1000,False,1,medserve
req_00018,icu,HIGH,4115.031986626117,127.9396209998522,1.059414000110337,250,False,1,medserve
req_00019,nlp,MID,4197.629052573815,261.4102229999844,8.963487000073656,500,False,1,medserve
req_00020,icu,HIGH,4447.10624253654,127.19506300007924,1.1462850000043545,250,False,1,medserve
