request_id,model_type,priority,arrival_offset_ms,total_latency_ms,inference_ms,sla_ms,sla_violated,batch_size,scheduler_mode
req_00000,imaging,LOW,48.08417207931989,489.9734959999914,86.85218900001246,1000,False,1,triton
req_00001,icu,HIGH,94.80796519580896,82.50656899996102,1.469612999983383,250,False,1,triton
req_00002,nlp,MID,142.50318519329406,161.08666599995922,10.425225999995291,500,False,1,triton
req_00003,icu,HIGH,148.0990709903257,29.22286500001792,1.469612999983383,250,False,1,triton
req_00004,icu,HIGH,149.82781898429326,27.501761999970768,1.469612999983383,250,False,1,triton
req_00005,imaging,LOW,178.88102929841625,359.16690500004916,86.85218900001246,1000,False,1,triton
req_00006,imaging,LOW,207.08024318356775,330.8744239999796,86.85218900001246,1000,False,1,triton
req_00007,imaging,LOW,269.5661623145577,268.47854600002756,86.85218900001246,1000,False,1,triton
req_00008,icu,HIGH,271.1520462582279,81.76905300002545,0.9936559999914607,250,False,1,triton
req_00009,icu,HIGH,292.0832631890912,60.83226600004127,0.9936559999914607,250,False,1,triton
req_00010,nlp,MID,293.49198932504737,169.0585420000134,18.32230799999479,500,False,1,triton
req_00011,icu,HIGH,315.2724618855266,37.62300800002413,0.9936559999914607,250,False,1,triton
req_00012,icu,HIGH,349.8990089432028,2.9229799999739043,0.9936559999914607,250,False,1,triton
req_00013,imaging,LOW,357.636905435001,180.416642999975,86.85218900001246,1000,False,1,triton
req_00014,imaging,LOW,382.26861868823244,155.78418900002725,86.85218900001246,1000,False,1,triton
req_00015,nlp,MID,385.34408376475693,77.37464799993904,18.32230799999479,500,False,1,triton
req_00016,nlp,MID,387.1756291125608,75.54822699999204,18.32230799999479,500,False,1,triton
req_00017,imaging,LOW,393.47921315520864,144.5538939999533,86.85218900001246,1000,False,1,triton
req_00018,icu,HIGH,411.50319866261174,81.46415299997898,0.9794779999765524,250,False,1,triton
req_00019,nlp,MID,419.76290525738153,42.86303899995983,18.32230799999479,500,False,1,triton
req_00020,icu,HIGH,444.710624253654,48.203189000021666,0.9794779999765524,250,False,1,triton
req_00021,imaging,LOW,449.1821516979004,464.0400479999953,83.7398099999973,1000,False,1,triton
req_00022,nlp,MID,485.9415569807896,161.88016400003107,11.76501399999097,500,False,1,triton
req_00023,nlp,MID,510.48327424507477,137.3380650000763,11.76501399999097,500,False,1,triton
req_00024,imaging,LOW,523.5991973243348,389.705987000023,83.7398099999973,1000,False,1,triton
req_00025,imaging,LOW,531.940931450571,381.3642749999999,83.7398099999973,1000,False,1,triton
req_00026,imaging,LOW,541.0073252365364,372.2980530000059,83.7398099999973,1000,False,1,triton
req_00027,imaging,LOW,542.5488681776495,370.8175540000084,83.7398099999973,1000,False,1,triton
req_00028,imaging,LOW,546.1415132651406,367.16315500001656,83.7398099999973,1000,False,1,triton
req_00029,imaging,LOW,559.8479222972255,353.4544299999834,83.7398099999973,1000,False,1,triton
req_00030,nlp,MID,567.621527020422,80.20212100003846,11.76501399999097,500,False,1,triton
req_00031,nlp,MID,592.9056641717242,54.89357300003758,11.76501399999097,500,False,1,triton
req_00032,imaging,LOW,607.0754767200467,306.2193420000258,83.7398099999973,1000,False,1,triton
req_00033,nlp,MID,611.834075806007,35.98395300004631,11.76501399999097,500,False,1,triton
req_00034,imaging,LOW,621.0558425311564,292.24250900000334,83.7398099999973,1000,False,1,triton
req_00035,icu,HIGH,633.8869772749666,81.51217799994629,0.7322580000277412,250,False,1,triton
